RECORDING_SESSION_LABEL,TRIAL_INDEX,EYE_USED,CURRENT_FIX_INDEX,CURRENT_FIX_START,CURRENT_FIX_END,CURRENT_FIX_DURATION,CURRENT_FIX_X,CURRENT_FIX_X_RESOLUTION,CURRENT_FIX_Y,CURRENT_FIX_Y_RESOLUTION,NEXT_FIX_DIRECTION,NEXT_FIX_DISTANCE,NEXT_FIX_START,NEXT_FIX_END,NEXT_FIX_DURATION,NEXT_FIX_X,NEXT_FIX_X_RESOLUTION,NEXT_FIX_Y,NEXT_FIX_Y_RESOLUTION,PREVIOUS_FIX_DIRECTION,PREVIOUS_FIX_DISTANCE,PREVIOUS_FIX_START,PREVIOUS_FIX_END,PREVIOUS_FIX_DURATION,PREVIOUS_FIX_X,PREVIOUS_FIX_X_RESOLUTION,PREVIOUS_FIX_Y,PREVIOUS_FIX_Y_RESOLUTION
1,2,RIGHT,476,118406,118541,136,45.7,33.65,514.1,43.7,LEFT,0.56,118551,118617,67,27.6,33.8,521.2,43.8,RIGHT,27.31,118194,118276,83,963.6,33.6,475.9,43.5
1,2,RIGHT,477,118551,118617,67,27.6,33.8,521.2,43.8,RIGHT,2.71,118643,118891,249,117.4,33.05,538.2,43.4,RIGHT,0.56,118406,118541,136,45.7,33.65,514.1,43.7
1,2,RIGHT,478,118643,118891,249,117.4,33.05,538.2,43.4,RIGHT,0.85,118904,119024,121,145.4,32.9,536.5,43.25,LEFT,2.71,118551,118617,67,27.6,33.8,521.2,43.8
1,2,RIGHT,479,118904,119024,121,145.4,32.9,536.5,43.25,RIGHT,1.86,119232,119378,147,206.1,32.7,527.3,43.3,LEFT,0.85,118643,118891,249,117.4,33.05,538.2,43.4
1,2,RIGHT,480,119232,119378,147,206.1,32.7,527.3,43.3,RIGHT,1.94,119398,119588,191,267.8,32.2,543.5,42.9,LEFT,1.86,118904,119024,121,145.4,32.9,536.5,43.25
1,2,RIGHT,481,119398,119588,191,267.8,32.2,543.5,42.9,RIGHT,1.62,119609,119908,300,319.9,32,546.2,42.8,LEFT,1.94,119232,119378,147,206.1,32.7,527.3,43.3
1,2,RIGHT,482,119609,119908,300,319.9,32,546.2,42.8,RIGHT,1.16,119926,120119,194,356.9,31.9,547.4,42.7,LEFT,1.62,119398,119588,191,267.8,32.2,543.5,42.9
1,2,RIGHT,483,119926,120119,194,356.9,31.9,547.4,42.7,LEFT,0.89,120135,120620,486,328.6,32,545.1,42.75,LEFT,1.16,119609,119908,300,319.9,32,546.2,42.8
1,2,RIGHT,484,120135,120620,486,328.6,32,545.1,42.75,LEFT,0.71,120633,120816,184,305.9,32.05,542.4,42.75,RIGHT,0.89,119926,120119,194,356.9,31.9,547.4,42.7
1,2,RIGHT,485,120633,120816,184,305.9,32.05,542.4,42.75,.,0.45,121034,121212,179,291.6,32.25,540.1,43.05,RIGHT,0.71,120135,120620,486,328.6,32,545.1,42.75
1,2,RIGHT,486,121034,121212,179,291.6,32.25,540.1,43.05,RIGHT,3.53,121236,121504,269,404.6,31.8,543.7,42.6,.,0.45,120633,120816,184,305.9,32.05,542.4,42.75
1,2,RIGHT,487,121236,121504,269,404.6,31.8,543.7,42.6,RIGHT,1.37,121526,121862,337,448,31.7,542,42.55,LEFT,3.53,121034,121212,179,291.6,32.25,540.1,43.05
1,2,RIGHT,488,121526,121862,337,448,31.7,542,42.55,LEFT,0.72,121874,122169,296,425.4,31.7,538.7,42.5,LEFT,1.37,121236,121504,269,404.6,31.8,543.7,42.6
1,2,RIGHT,489,121874,122169,296,425.4,31.7,538.7,42.5,LEFT,2.64,122196,122545,350,341.6,31.9,542.4,42.7,RIGHT,0.72,121526,121862,337,448,31.7,542,42.55
1,2,RIGHT,490,122196,122545,350,341.6,31.9,542.4,42.7,RIGHT,2.05,122569,122657,89,406.2,31.75,531.7,42.5,RIGHT,2.64,121874,122169,296,425.4,31.7,538.7,42.5
1,2,RIGHT,491,122569,122657,89,406.2,31.75,531.7,42.5,RIGHT,3.21,122889,123013,125,507.4,31.7,548.6,42.7,LEFT,2.05,122196,122545,350,341.6,31.9,542.4,42.7
1,2,RIGHT,492,122889,123013,125,507.4,31.7,548.6,42.7,LEFT,0.83,123029,123284,256,487.6,31.6,525.2,42.45,LEFT,3.21,122569,122657,89,406.2,31.75,531.7,42.5
1,2,RIGHT,493,123029,123284,256,487.6,31.6,525.2,42.45,LEFT,4.64,123319,123508,190,340.7,31.9,537.8,42.7,RIGHT,0.83,122889,123013,125,507.4,31.7,548.6,42.7
1,2,RIGHT,494,123319,123508,190,340.7,31.9,537.8,42.7,RIGHT,2.48,123543,123610,68,419.7,31.7,539.1,42.6,RIGHT,4.64,123029,123284,256,487.6,31.6,525.2,42.45
